state,STATEFP,CDFP,GEOID,NAMELSAD,LSAD,CDSESSN,area,perimeter,convex_hull,polsby_popper,reock,schwartzberg
NV,32,03,3203,Congressional District 3,C2,115,0.7453342359572162,4.758286450105253,0.902508252885433,0.4136754692382753,0.34831191089307073,0.6431760794978894
NV,32,04,3204,Congressional District 4,C2,115,13.631352814596994,18.325364714081516,0.8699005258141065,0.5100861939703193,0.4505343008916831,0.714203188154687
NV,32,02,3202,Congressional District 2,C2,115,15.536198820402205,18.90288659574384,0.8948744718849214,0.5463845075325423,0.44470445875689396,0.7391782650569092
SC,45,01,4501,Congressional District 1,C2,115,0.5969670239624065,8.687040281933129,0.587625727783085,0.09940690101730487,0.19557962046406466,0.3152885995676103
SC,45,03,4503,Congressional District 3,C2,115,1.3879153091154421,7.316120705657091,0.8573034888109736,0.3258450335639013,0.44571228632333926,0.5708283748762856
SC,45,04,4504,Congressional District 4,C2,115,0.3364818825200473,4.056677820147109,0.7963468453373166,0.25693928662127047,0.37642225284857905,0.5068917898538804
SC,45,05,4505,Congressional District 5,C2,115,1.4264408041151455,9.301705974581647,0.7556692461139393,0.20717550339631755,0.330380711954168,0.45516535829994526
SC,45,07,4507,Congressional District 7,C2,115,1.448571275449467,7.893238141400293,0.7876239098304842,0.2921724898074167,0.3421799191176022,0.5405298232358846
SC,45,02,4502,Congressional District 2,C2,115,0.782664036163851,7.723577977773892,0.7276972489192355,0.1648724801807635,0.46889851972651697,0.40604492384558083
SC,45,06,4506,Congressional District 6,C2,115,2.1033160141773806,18.260452670104353,0.6573157874892941,0.07926679776056936,0.42595788690148695,0.2815435983299378
WA,53,01,5301,Congressional District 1,C2,115,2.077908251642839,11.509801637854192,0.7275380705005321,0.19710632186230256,0.35618909604847054,0.4439665774158035
WA,53,03,5303,Congressional District 3,C2,115,2.896103497441345,11.76275987400458,0.7150184500600535,0.26303011772932217,0.18943371061081163,0.5128646192995986
ND,38,00,3800,Congressional District (at Large),C1,115,21.840052555350667,25.17207881835917,0.9895655741367239,0.433137092827583,0.4250800563151016,0.6581315163609649
WY,56,00,5600,Congressional District (at Large),C1,115,27.970854325405526,21.99957080289762,0.9978198001713133,0.7262517288131587,0.5477776911644654,0.8522040417723674
MP,69,98,6998,Delegate District (at Large),C4,115,1.3817531138673758,39.15800808472221,0.25305543877235687,0.011323981014196948,0.040561189607336186,0.10641419554832404
OH,39,01,3901,Congressional District 1,C2,115,0.18867152398411235,3.9239522689740634,0.6207035410070036,0.15398158635688544,0.2594479900642901,0.3924048755518787
OH,39,07,3907,Congressional District 7,C2,115,1.0875340877157669,11.701339054416618,0.6243089253377054,0.09981173741454702,0.40661732226896574,0.3159299565007203
OH,39,02,3902,Congressional District 2,C2,115,0.8759211347703513,6.993500639795313,0.8140360111911661,0.22505342750833038,0.33837589229665893,0.4743979632211024
OH,39,14,3914,Congressional District 14,C2,115,0.9520162296112176,5.872603008088605,0.8569447150349541,0.34689091801488603,0.493859026171165,0.5889744629564903
OH,39,06,3906,Congressional District 6,C2,115,1.9857913270516292,12.9867513862296,0.6011777170667353,0.1479593519042411,0.2239827365270613,0.3846548477586642
OH,39,03,3903,Congressional District 3,C2,115,0.06345910529103094,3.7793051158085267,0.65017754549844,0.055831577389795536,0.4565297459616583,0.23628706564218777
OH,39,10,3910,Congressional District 10,C2,115,0.30889740572433766,3.3442849006535695,0.858954743749067,0.34707041002983874,0.23875946802455175,0.5891268199885648
OH,39,04,3904,Congressional District 4,C2,115,1.3007698354654167,10.656557283206679,0.5356037472138093,0.14393833464382433,0.22524643401503983,0.3793920592788208
OH,39,05,3905,Congressional District 5,C2,115,1.571028965988944,7.96362784145468,0.7692332531470321,0.31129499916912795,0.4778446096902119,0.5579381678726846
OH,39,16,3916,Congressional District 16,C2,115,0.33731257790691416,6.228531721973364,0.5756681303620438,0.10926247614488371,0.3260079553799712,0.3305487500277133
OH,39,13,3913,Congressional District 13,C2,115,0.2560026425896922,6.255653019445695,0.5824471350986089,0.08220703956638786,0.2335513532602232,0.2867177001274736
OH,39,15,3915,Congressional District 15,C2,115,1.2970971679899321,10.901503266375162,0.6891723721306046,0.13715435327123457,0.27403011602576527,0.3703435611310591
OH,39,11,3911,Congressional District 11,C2,115,0.2101285478918271,4.311132198271299,0.7072694320370057,0.14207322617339288,0.232877470866108,0.3769260221494304
OH,39,09,3909,Congressional District 9,C2,115,0.5958362590381512,6.227658038323003,0.6006311078492336,0.1930577665143198,0.18404604742276653,0.43938339353498534
OH,39,08,3908,Congressional District 8,C2,115,0.6726986651572133,5.538804440268955,0.6170523229067056,0.2755487000779625,0.3478572696954751,0.5249273283779028
OH,39,12,3912,Congressional District 12,C2,115,0.6294551784690157,9.524081371098836,0.6170093569431929,0.08720240853579689,0.27068487233731753,0.2953005393422045
VA,51,01,5101,Congressional District 1,C2,115,1.2982039999999415,8.452086793593718,0.7541140399447641,0.22836256409839314,0.35768987273625535,0.47787295811585023
VA,51,03,5103,Congressional District 3,C2,115,0.20485639870912564,3.4149912412395635,0.7060259800092162,0.22073957877177197,0.3927757746726032,0.469829308123463
VA,51,10,5110,Congressional District 10,C2,115,0.3736581895684594,6.2685534151200955,0.5916254173075953,0.11949499281814654,0.23276690574768763,0.34568047792455175
VA,51,05,5105,Congressional District 5,C2,115,2.68187462470064,15.135213373548002,0.6517951223186492,0.14711983841660406,0.3097402914071779,0.38356203985353404
VA,51,04,5104,Congressional District 4,C2,115,0.9844985826759967,7.9038407101395,0.7477931972083741,0.19803803160499045,0.3504826083337836,0.44501464201191226
VA,51,07,5107,Congressional District 7,C2,115,0.8412409240188481,7.355372878335235,0.6901436957362345,0.19539833901386866,0.36358972069856416,0.4420388433315206
VA,51,02,5102,Congressional District 2,C2,115,0.8174798627364908,6.871764720911651,0.5722460650145567,0.21754563034465035,0.300554888081664,0.46641787095334414
VA,51,11,5111,Congressional District 11,C2,115,0.051921855231739755,2.6614652935256458,0.5265501965945708,0.09211247498550672,0.2889443473406225,0.30350037065134977
VA,51,09,5109,Congressional District 9,C2,115,2.4052794658032326,13.552801451237368,0.665979188165043,0.16455733894824945,0.1687468647377503,0.4056566762032266
HI,15,01,1501,Congressional District 1,C2,115,0.08689465613406355,1.678912129579094,0.7208295748102778,0.3873887455902773,0.3222339245347128,0.6224056117920831
HI,15,02,1502,Congressional District 2,C2,115,5.215177494423415,70.52791669500232,0.141516245669509,0.013175188784693048,0.010362943929548805,0.11478322518858342
MI,26,01,2601,Congressional District 1,C2,115,16.381075426248344,24.88964147073524,0.8178451997661779,0.33228825614348617,0.29947310430331675,0.5764444952842261
MI,26,07,2607,Congressional District 7,C2,115,1.2489817611028684,7.7247851316898135,0.7097576175336526,0.2630226469983365,0.32130719162030574,0.5128573359115931
MI,26,02,2602,Congressional District 2,C2,115,1.7743639743516724,7.227506823707425,0.8837111895278055,0.4268502641442825,0.5389848813269188,0.6533377871700691
MI,26,06,2606,Congressional District 6,C2,115,1.4440315632841703,5.908858003471425,0.8875921901967602,0.5197319829854,0.45080387130079413,0.7209243947775662
MI,26,14,2614,Congressional District 14,C2,115,0.06330102053539122,2.866429616648218,0.3918374957981865,0.09681396588825936,0.16544942796679143,0.31114942694509234
MI,26,03,2603,Congressional District 3,C2,115,0.7679911851262204,6.28420536537855,0.7434823761417595,0.24437983147276915,0.3671704044735816,0.4943478850695825
MI,26,10,2610,Congressional District 10,C2,115,1.7981450486604444,6.801372797310095,0.9023273380462835,0.4884739694865686,0.6306379318214089,0.6989091282037806
MI,26,05,2605,Congressional District 5,C2,115,1.2236706941498596,8.60856885514974,0.5408175741032654,0.20749732783766314,0.28135865160122814,0.4555187458685571
MI,26,04,2604,Congressional District 4,C2,115,2.5056463377361524,9.143911296313325,0.8084331881110373,0.37658726309713425,0.48376180061463064,0.6136670620924136
MI,26,13,2613,Congressional District 13,C2,115,0.05288772676772169,1.9272397360260445,0.6118265826784518,0.1789341693990925,0.2642124819362982,0.42300611035668567
MI,26,ZZ,26ZZ,Congressional Districts not defined,00,115,0.22922817615221902,16.671501998067082,0.03638079694220856,0.01036402388926385,0.013792086945312003,0.10180385007092732
MI,26,11,2611,Congressional District 11,C2,115,0.12506686819529023,3.173470703678372,0.6408569092978602,0.1560569633778465,0.3919728087013662,0.39504045790000614
MI,26,09,2609,Congressional District 9,C2,115,0.053581963131819066,1.9751581891876249,0.6952475330871017,0.17259361204665014,0.2826318106852646,0.41544387352162276
MI,26,12,2612,Congressional District 12,C2,115,0.12169844659797491,2.708385334505085,0.6725678098289134,0.20848460531608887,0.2589670373779073,0.45660114467233753
MI,26,08,2608,Congressional District 8,C2,115,0.43828867430806895,4.122732145419663,0.763057961785343,0.32404093249396343,0.22681897299392387,0.5692459332256695
VA,51,06,5106,Congressional District 6,C2,115,1.5887948851413967,11.168762028913974,0.6939865889967689,0.1600544015374325,0.261523608390265,0.40006799614244637
VA,51,08,5108,Congressional District 8,C2,115,0.04311807363319531,1.4359507638878342,0.8027688657112978,0.26277867341094685,0.4562686857070622,0.5126194235599612
WA,53,10,5310,Congressional District 10,C2,115,0.2813008434254698,3.9290996030728635,0.7554818306635072,0.22897856092937885,0.3371042666161814,0.47851704350981994
WA,53,05,5305,Congressional District 5,C2,115,4.864512592605024,12.074792263380118,0.8452073987580512,0.41926620780245333,0.4870466827166582,0.6475076893770864
WA,53,04,5304,Congressional District 4,C2,115,6.025280428787028,18.41166348653003,0.6571980653818259,0.22335777333610138,0.4689531716469873,0.4726074198910777
WA,53,07,5307,Congressional District 7,C2,115,0.08520102780857997,1.811816982070223,0.7914846344730871,0.3261565059343353,0.3336237293790759,0.5711011345938084
WA,53,02,5302,Congressional District 2,C2,115,0.6450607830042827,5.776568019527387,0.7339488616639647,0.24292416595317062,0.43084940174876685,0.4928733772006464
WA,53,09,5309,Congressional District 9,C2,115,0.06914275474173337,2.349962547421844,0.6303895531824095,0.15733837518918864,0.3170444650560211,0.39665901627114014
WA,53,06,5306,Congressional District 6,C2,115,2.751030708959206,8.607603852791856,0.8427130295903944,0.4665957296944649,0.4861192473098239,0.6830781285434814
WA,53,08,5308,Congressional District 8,C2,115,2.316418628870906,12.767632806668315,0.6606292243547335,0.17856903222628454,0.35482489867709616,0.4225742919609338
NJ,34,08,3408,Congressional District 8,C2,115,0.01821112162224381,1.994094054712005,0.513605774522166,0.05755131899306474,0.2512769194966668,0.23989855979781277
CO,08,01,0801,Congressional District 1,C2,115,0.05242400103179534,2.6346072501808515,0.5311367616864591,0.09490918897921201,0.16446125745981072,0.30807334999836
CO,08,03,0803,Congressional District 3,C2,115,13.395639171775201,22.115288959933746,0.7892234743230441,0.34418193213241094,0.4696311020529598,0.5866702072991358
CO,08,05,0805,Congressional District 5,C2,115,1.9583446549463588,8.13555918647488,0.7962843394861304,0.3718126599839757,0.3692402819393745,0.6097644299104169
CO,08,04,0804,Congressional District 4,C2,115,10.318368701314967,18.792016107722187,0.8133039386382779,0.3671758882939044,0.5114414122012676,0.6059504008529942
CO,08,07,0807,Congressional District 7,C2,115,0.09585888539686493,2.956428001679611,0.6296613119967814,0.1378185336633645,0.24400229440496862,0.37123918659452493
CO,08,02,0802,Congressional District 2,C2,115,2.0877372811187342,10.792952914233316,0.7644166541041997,0.2252190622178141,0.5181801396631603,0.4745725047006138
CO,08,06,0806,Congressional District 6,C2,115,0.1313772379689908,3.8379846118423706,0.5603482296459871,0.11207881561745288,0.3233113635605903,0.3347817432558904
MD,24,01,2401,Congressional District 1,C2,115,1.4860678267036747,10.818466581905687,0.5497140947665854,0.15955744748352585,0.2628556479355121,0.39944642629960514
MD,24,03,2403,Congressional District 3,C2,115,0.10847607012215121,6.50703794564678,0.3384286887681365,0.032194162256749766,0.19804630230263415,0.17942731747632457
MD,24,04,2404,Congressional District 4,C2,115,0.08519030365755498,3.4107622941348414,0.5484404451090625,0.09202315604612955,0.23237743238606337,0.30335318697209945
MD,24,05,2405,Congressional District 5,C2,115,0.6097660247398835,4.92753555645294,0.7792675357902057,0.31558296554077125,0.40766568095391575,0.5617677149327569
MD,24,07,2407,Congressional District 7,C2,115,0.13377676440563846,4.387308803035938,0.5472192626570265,0.08733617039974345,0.28093654226937226,0.29552693684289333
MD,24,02,2402,Congressional District 2,C2,115,0.14034907746440695,5.332319300645327,0.48133099743140345,0.06202790769716843,0.21756749054452687,0.2490540256594308
MD,24,06,2406,Congressional District 6,C2,115,0.5397364284087871,13.97834866380019,0.38738483516699307,0.03471201757601645,0.11112816031417644,0.18631161417371822
MD,24,08,2408,Congressional District 8,C2,115,0.23542236539151418,6.616852427779833,0.5359058867907461,0.06757011921255225,0.3809463905068415,0.2599425305958074
DC,11,98,1198,Delegate District (at Large),C4,115,0.018383712918875972,0.6845946611198668,0.8560331952515251,0.492919588895904,0.49805038149207953,0.7020823234464061
VT,50,00,5000,Congressional District (at Large),C1,115,2.7982141669911016,9.832727967923029,0.8244086300589525,0.3636995525620197,0.42264581884810837,0.6030750803689535
KS,20,01,2001,Congressional District 1,C2,115,14.16074711291867,21.05881469348378,0.8789928833728762,0.40126214003057453,0.41988716740357385,0.6334525554692905
KS,20,03,2003,Congressional District 3,C2,115,0.2071022786788035,2.3035354204650105,0.8475645592962335,0.4904615340179417,0.5146711225213787,0.7003295895633295
KS,20,04,2004,Congressional District 4,C2,115,3.799408555685659,11.17852379799635,0.8616233143665564,0.38208232596408537,0.3355240001375634,0.6181280821675113
KS,20,02,2002,Congressional District 2,C2,115,3.837458113840057,11.623632062231577,0.7363333552028423,0.3569191119292297,0.3820310347038027,0.5974270766622732
SD,46,00,4600,Congressional District (at Large),C1,115,22.578551793761562,23.878311688401514,0.9277315447731724,0.4976210151328378,0.4124770242946643,0.7054225791203721
GU,66,98,6698,Delegate District (at Large),C4,115,0.12335851293937594,1.585875899748733,0.867966197900612,0.6163687203204766,0.4614595475163208,0.7850915362685276
MA,25,01,2501,Congressional District 1,C2,115,0.6789251979723758,5.46059125792461,0.7486256477842027,0.28612279095619636,0.3218507263339411,0.5349044690000228
MA,25,03,2503,Congressional District 3,C2,115,0.22354057549523532,3.645382935271809,0.6767603942028172,0.21138779870116192,0.23718619879903144,0.4597692885580353
MA,25,05,2505,Congressional District 5,C2,115,0.08142364145192005,2.533880903217882,0.6225538262216167,0.1593631803713563,0.2299294504337487,0.3992031818151708
MA,25,04,2504,Congressional District 4,C2,115,0.19743363953784865,3.860361069324361,0.6480863371112116,0.16648501939241317,0.35513711976535134,0.40802575824623283
MA,25,07,2507,Congressional District 7,C2,115,0.028382498157725422,2.229851793924021,0.3833508385935009,0.07173126415908898,0.1907280954895597,0.2678269294882219
MA,25,02,2502,Congressional District 2,C2,115,0.485199021904009,4.838751677595515,0.7696843239534368,0.2604132699631631,0.34450304547731003,0.5103070349928198
MA,25,09,2509,Congressional District 9,C2,115,0.8975173664284739,6.376856984331333,0.7991169752287868,0.2773571529071471,0.578302530629686,0.5266470857292832
MA,25,06,2506,Congressional District 6,C2,115,0.24452754115986863,2.8727857621418207,0.8101723074906675,0.3723326878073479,0.4465350806010819,0.6101906979029982
MA,25,08,2508,Congressional District 8,C2,115,0.14090513465271215,3.6055855660605522,0.6042135930855161,0.1362024972423672,0.35371440391998993,0.36905622504215696
WV,54,01,5401,Congressional District 1,C2,115,1.7176207229633746,12.461367527653046,0.46447535147397273,0.13899709546964062,0.22447196391013693,0.37282314234720004
WV,54,03,5403,Congressional District 3,C2,115,2.608583403198736,13.596675141134178,0.6730304694059958,0.17731649916942496,0.3531973469170984,0.42108965692525024
WV,54,02,5402,Congressional District 2,C2,115,2.1676660413143054,17.108659320018464,0.5062784061239235,0.09306154989238218,0.13929074858618928,0.30505991197202914
VI,78,98,7898,Delegate District (at Large),C4,115,0.16200109875273938,3.876163627038516,0.41789996371507354,0.13549510950462385,0.2426700123127388,0.3680966034950932
AK,02,00,0200,Congressional District (at Large),C1,115,1312.2460507333963,1082.485491409666,0.3316993638932754,0.014072814725425991,0.012957323420609125,0.11862889498526905
PR,72,98,7298,Resident Commissioner District (at Large),C3,115,1.149254660066049,8.855069007928844,0.7470071027125924,0.1841799019453115,0.18153808169803226,0.4291618598446412
WI,55,01,5501,Congressional District 1,C2,115,0.7689186109107595,6.12905144942978,0.8720092989035796,0.2572193892786846,0.2287244869792634,0.5071680089267112
WI,55,03,5503,Congressional District 3,C2,115,3.326059668674816,15.847620237309407,0.5846164358648882,0.16642240321719304,0.30894903554566455,0.4079490203655268
WI,55,04,5504,Congressional District 4,C2,115,0.30779883321929447,3.4321981650655413,0.9584818990683306,0.328346297642916,0.35294228915069487,0.5730150937304497
WI,55,05,5505,Congressional District 5,C2,115,0.5607281675047489,5.497578646331771,0.8204319805624591,0.23314136510988473,0.49697837746081874,0.4828471446636966
WI,55,07,5507,Congressional District 7,C2,115,7.783863324015783,19.736200546934487,0.7158276651525662,0.25111807096892846,0.42359159252897577,0.50111682367381
WI,55,02,5502,Congressional District 2,C2,115,1.3176967719650747,6.362536347865824,0.8774122398394222,0.4090390709159154,0.528799285626585,0.6395616240175104
WI,55,06,5506,Congressional District 6,C2,115,2.2422490801766344,10.603772259280133,0.7581976386968715,0.25059530796686874,0.32014118816754544,0.5005949539966107
WI,55,08,5508,Congressional District 8,C2,115,2.9372945392276506,10.85348903842928,0.7623695047881011,0.31334200494547854,0.38015719875680626,0.5597695998761263
NC,37,01,3701,Congressional District 1,C2,115,1.575488345480835,10.231925890976123,0.6949548229171392,0.18910816785234744,0.2840820401668772,0.434865689440254
NC,37,07,3707,Congressional District 7,C2,115,1.6248405433461812,8.109913767265784,0.7621779720122761,0.31044747964468267,0.5421782551686167,0.5571781399558696
NC,37,02,3702,Congressional District 2,C2,115,0.7059843894057849,7.678687313289433,0.7150703603749651,0.15046344334043046,0.2891169481602919,0.3878961759806746
NC,37,06,3706,Congressional District 6,C2,115,1.033521642829328,6.502980115059308,0.7650019823092803,0.30711751673944887,0.48958935618088306,0.5541818444693483
NC,37,03,3703,Congressional District 3,C2,115,2.9215385340514786,10.01267263294718,0.7894506017095213,0.366202621443663,0.4976529066065455,0.6051467767770584
NC,37,10,3710,Congressional District 10,C2,115,0.6765847337853756,5.87409170122359,0.7034055714627465,0.24640562296371243,0.2890104973348331,0.4963926096989282
NC,37,04,3704,Congressional District 4,C2,115,0.19129959801807672,3.579954128212772,0.598927260640163,0.18757242699516308,0.28585447254277463,0.43309632530785
NC,37,05,3705,Congressional District 5,C2,115,1.0390025391127438,6.4960299040747005,0.7736061729382531,0.30940721873082827,0.29825851012068516,0.5562438482633567
NC,37,13,3713,Congressional District 13,C2,115,0.48403994726277233,5.266702791328451,0.6497815012086473,0.2192872830771962,0.29238647757675545,0.46828120085819824
NC,37,11,3711,Congressional District 11,C2,115,1.7187909575670801,10.436117408580193,0.8154015093284848,0.19831474758855056,0.2193380637447328,0.4453254400868544
NC,37,09,3709,Congressional District 9,C2,115,0.9976242540685689,8.531280708008156,0.6389728722630307,0.1722457041144041,0.19375373747678012,0.4150249439665092
NC,37,08,3708,Congressional District 8,C2,115,0.7703348215554797,7.108505372940098,0.6723103024489545,0.19157233899494747,0.20501636228616207,0.4376897748348109
NC,37,12,3712,Congressional District 12,C2,115,0.11315865582332663,2.3063937590879036,0.7398441180614694,0.2673195587309487,0.49776521830709325,0.5170295530537387
NH,33,01,3301,Congressional District 1,C2,115,0.7796184266892396,7.503837110691785,0.6225024073147932,0.17399035061881685,0.3801709542876697,0.41712150582152535
NH,33,02,3302,Congressional District 2,C2,115,1.9235176629024409,12.654864295968578,0.7033573461254028,0.1509353818769797,0.2868424720311534,0.3885040307087942
AS,60,98,6098,Delegate District (at Large),C4,115,4.127959648595038,13.409614058069321,0.8168392901289642,0.28847803434354713,0.24095067620928512,0.5371015121404399
OK,40,01,4001,Congressional District 1,C2,115,0.43792547316206765,5.1575698517305435,0.4963786325875493,0.20688063223980563,0.2850180211968488,0.4548413264423162
OK,40,03,4003,Congressional District 3,C2,115,8.927685617782345,21.186176430645805,0.6992286185871541,0.24994449925344617,0.2286149522665934,0.49994449617277137
OK,40,05,4005,Congressional District 5,C2,115,0.5381994154176937,5.024815018367552,0.6745338513254345,0.2678631235650993,0.33066732775676877,0.5175549473873275
OK,40,04,4004,Congressional District 4,C2,115,2.528066465778693,11.31174024216725,0.761632293502792,0.24827872396158646,0.3889716205006548,0.4982757509267198
OK,40,02,4002,Congressional District 2,C2,115,5.573158894806284,16.095865067016398,0.8055618042174104,0.2703227793168429,0.46608033501090945,0.5199257440412456
DE,10,00,1000,Congressional District (at Large),C1,115,0.6702381485908973,4.138145271345625,0.8399403688360676,0.4918441859591268,0.3649790005813156,0.701316038572573
PA,42,01,4201,Congressional District 1,C2,115,0.024544677613675958,2.010765902922844,0.5299206174837197,0.07628588200340836,0.13291429953058323,0.27619898986674146
PA,42,18,4218,Congressional District 18,C2,115,0.5693316789074743,6.551511968255802,0.6690682215995276,0.16668331771120823,0.3045870539883704,0.40826868323593984
PA,42,07,4207,Congressional District 7,C2,115,0.23801009757812608,8.704144797819321,0.45842348969399244,0.03947780814965007,0.26657537690018235,0.19869023164124117
PA,42,02,4202,Congressional District 2,C2,115,0.0206222012463968,0.8120554852280066,0.8659105440603202,0.3929827398801157,0.4826366519095139,0.6268833542854011
PA,42,17,4217,Congressional District 17,C2,115,0.48584231688869295,8.848344164076382,0.4618206940858813,0.07797963357310028,0.1933307135287194,0.27924833674186905
PA,42,14,4214,Congressional District 14,C2,115,0.06037783136548569,2.6239971586870086,0.6139182431500566,0.11019468638535597,0.31874203605756524,0.33195585005442513
PA,42,06,4206,Congressional District 6,C2,115,0.2390567987540635,6.176131215413326,0.5201921280978169,0.07875496358145173,0.23492729697610049,0.2806331476883152
PA,42,03,4203,Congressional District 3,C2,115,1.3019969421829956,8.639878329923897,0.6612758107154928,0.2191818433294986,0.3760962769016699,0.46816860566413315
PA,42,10,4210,Congressional District 10,C2,115,2.3675672118708917,14.702784504789195,0.5949252911146742,0.13762996423529783,0.2659206918192099,0.3709851267036157
PA,42,04,4204,Congressional District 4,C2,115,0.41854371874615026,3.8128676244074042,0.8532516667975858,0.36178223500944917,0.34013462779656234,0.6014833622050149
PA,42,05,4205,Congressional District 5,C2,115,3.0094224316219425,12.35350139372824,0.7296082628861189,0.24780660663816992,0.36150730236344153,0.49780177444256857
PA,42,16,4216,Congressional District 16,C2,115,0.28370723501620887,5.456031706231648,0.6175270205846246,0.11976405839125404,0.28916099583758337,0.34606944157387554
PA,42,13,4213,Congressional District 13,C2,115,0.042740736533687596,2.7077505578682284,0.6036050761127413,0.07325454209376246,0.26022020154877096,0.2706557630898748
PA,42,11,4211,Congressional District 11,C2,115,0.949474660544638,9.551771531281473,0.566197581975389,0.13077519937416407,0.20315982928779536,0.3616285378315213
PA,42,09,4209,Congressional District 9,C2,115,1.5785217522397943,12.373994145791375,0.6604254274609535,0.12955095610598313,0.2825486990529359,0.3599318770350622
PA,42,15,4215,Congressional District 15,C2,115,0.3573617092947643,5.80761937324434,0.6011440261619855,0.1331439969249007,0.16376700020948562,0.36488902001142853
PA,42,12,4212,Congressional District 12,C2,115,0.6007933863791095,8.77088284146609,0.4347478505165351,0.09814052739500181,0.18633452597238057,0.31327388559374336
PA,42,08,4208,Congressional District 8,C2,115,0.19927149535214994,2.656381572435045,0.7673856958310787,0.354873954579405,0.3349378622080534,0.5957129800326707
FL,12,01,1201,Congressional District 1,C2,115,1.1600830961006068,6.4308640194471085,0.8242627304257902,0.35250096445820484,0.3350895159177851,0.5937179165716703
FL,12,07,1207,Congressional District 7,C2,115,0.10415642138286785,1.8902925842916682,0.8093069400546966,0.366300787891517,0.558307266046693,0.6052278809601528
FL,12,27,1227,Congressional District 27,C2,115,0.08009144738718987,1.4720530340095308,0.8490829190338457,0.46446082874241157,0.5415335996008477,0.6815136306358162
FL,12,17,1217,Congressional District 17,C2,115,1.4902038422990245,6.417594331258018,0.7894071300868372,0.45468541218023395,0.514114587966431,0.6743036498345786
FL,12,06,1206,Congressional District 6,C2,115,0.6443306497303638,4.860539601746609,0.766116358376275,0.3427280757715875,0.4652995665213114,0.5854298213890266
FL,12,14,1214,Congressional District 14,C2,115,0.0870333770144498,1.567915619500835,0.8150727937090041,0.44488762541695537,0.48898169785959433,0.6669989695771317
FL,12,05,1205,Congressional District 5,C2,115,0.9512072171314685,11.427923952189825,0.7034927456209087,0.09152722967195345,0.10219765288233476,0.3025346751563421
FL,12,24,1224,Congressional District 24,C2,115,0.026869664348396327,1.0539292348263407,0.774847225594201,0.30398293390777525,0.5065921062427612,0.5513464735606598
FL,12,16,1216,Congressional District 16,C2,115,0.393597527166321,3.0559514234746477,0.9005480609195593,0.5296260429062124,0.581556148946633,0.7277541088212504
FL,12,11,1211,Congressional District 11,C2,115,0.6911642602347001,5.1558460247098585,0.8008572588491549,0.32673168982347506,0.49442723764557717,0.5716044872317528
FL,12,15,1215,Congressional District 15,C2,115,0.2786170203723941,3.6897248926648687,0.7650410704140291,0.25717546575957034,0.34928069271638496,0.5071247043475307
FL,12,23,1223,Congressional District 23,C2,115,0.06053290606473638,1.7291295036204677,0.6542770530407719,0.2544171280627583,0.3425067943302223,0.5043977875276202
FL,12,08,1208,Congressional District 8,C2,115,0.5739722974146844,4.142494133716989,0.7617913433921258,0.4203170348423834,0.36224616997011744,0.6483186213910437
FL,12,12,1212,Congressional District 12,C2,115,0.25464764568255305,2.736130537975628,0.7906305685435534,0.4274407298798356,0.35907864930928873,0.6537895149662738
FL,12,18,1218,Congressional District 18,C2,115,0.4454734726186871,3.486906611960903,0.8203770594575094,0.46041671233793413,0.5055529102007903,0.6785401331814752
FL,12,02,1202,Congressional District 2,C2,115,3.1178268043943262,15.124750455733581,0.620769972128761,0.17127162354592976,0.24808809204084223,0.4138497596301462
FL,12,20,1220,Congressional District 20,C2,115,0.5638413147660231,5.916355769120858,0.7497798543114792,0.2024222257624846,0.4941810265286996,0.44991357588150704
FL,12,25,1225,Congressional District 25,C2,115,0.860272985769825,5.545068686106513,0.6723104679670798,0.3515865796245403,0.40198382464271837,0.5929473666562154
FL,12,21,1221,Congressional District 21,C2,115,0.08274954299645287,1.856508479235411,0.6412595035056479,0.3017043651627338,0.38690260663525405,0.5492762193675725
FL,12,03,1203,Congressional District 3,C2,115,0.9278949595809536,4.735244125889573,0.8932239084259326,0.520024651482144,0.6983851620659046,0.7211273476177036
FL,12,10,1210,Congressional District 10,C2,115,0.12321395337448848,1.771595802446011,0.887793316621037,0.49333334520409294,0.5136160928029364,0.702376925307269
FL,12,04,1204,Congressional District 4,C2,115,0.47682733941246624,5.867029068197364,0.7211649270304569,0.17407424986146214,0.38718157569066936,0.41722206300897147
AZ,04,01,0401,Congressional District 1,C2,115,14.11122803318608,29.56527123889607,0.7420141826677695,0.2028667812764567,0.46891177320849353,0.45040735038013824
AZ,04,03,0403,Congressional District 3,C2,115,3.894170690572082,14.092831339240695,0.7458158241771725,0.24639298500594015,0.24109802848148365,0.4963798797352086
AZ,04,05,0405,Congressional District 5,C2,115,0.07383932561538131,1.340264715555568,0.8806439334248464,0.516554818413577,0.5574110125819242,0.7187174816390491
AZ,04,04,0404,Congressional District 4,C2,115,8.502153936805826,29.774866353396277,0.6235112112635256,0.12051446754231585,0.4190128570933831,0.3471519372584803
AZ,04,07,0407,Congressional District 7,C2,115,0.051600072172732325,1.2616641042003662,0.8355982608258417,0.4073546507377623,0.5158050817277428,0.6382434102580005
AZ,04,02,0402,Congressional District 2,C2,115,1.9489653909413391,7.230463302025394,0.8848436240407885,0.46846995046534623,0.47659290600169674,0.6844486470622513
AZ,04,09,0409,Congressional District 9,C2,115,0.0416022893139143,1.8626357176121193,0.538065033245533,0.15068542265131307,0.3252608380027701,0.3881822029038852
